Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
848,20,6,36.0,15523,2,,2,1,1,3,1,6,3,3,1.0,1,5,6,1972,1972,2,2,7,11,4.0,0.0,3,3,2,3.0,3.0,2.0,3.0,460,6.0,0,404,864,2,1,1,1.0,864,0,0,864,1,0,1,0,3,1,3,5,1,1,4.0,2.0,1972.0,3.0,1,338,3.0,3.0,1,0,0,0,0,0,0,,,,0,8,2009,1,1,133500
849,50,6,75.0,45600,2,,3,2,1,1,1,5,3,3,1.0,2,6,8,1908,1997,2,2,16,16,4.0,0.0,3,3,1,3.0,3.0,4.0,6.0,0,6.0,0,907,907,2,3,1,1.0,1307,1051,0,2358,0,0,3,0,5,1,3,10,1,1,2.0,6.0,1908.0,3.0,2,360,4.0,3.0,1,486,40,0,0,175,0,,,,0,9,2008,1,1,240000
850,80,6,80.0,9600,2,,1,1,1,4,1,25,2,3,1.0,8,6,7,1976,1994,4,2,11,11,2.0,360.0,2,2,2,3.0,3.0,4.0,6.0,0,6.0,0,528,528,2,1,1,1.0,1094,761,0,1855,0,0,2,1,3,1,3,7,1,1,3.0,2.0,1976.0,2.0,2,512,3.0,3.0,1,113,100,0,0,0,0,,,,0,8,2007,1,1,187000
851,120,8,36.0,4435,2,,1,1,1,1,1,6,3,3,4.0,1,6,5,2003,2003,2,2,15,15,2.0,170.0,2,3,3,2.0,3.0,2.0,1.0,659,6.0,0,189,848,2,1,1,1.0,848,0,0,848,1,0,1,0,1,1,2,3,1,0,,2.0,2003.0,1.0,2,420,3.0,3.0,1,140,0,0,0,0,0,,,,0,11,2007,1,1,131500
852,120,6,,3196,2,,1,1,1,1,1,1,3,3,4.0,1,8,5,2003,2003,2,2,15,15,2.0,40.0,2,3,3,2.0,3.0,1.0,6.0,0,6.0,0,1273,1273,2,1,1,1.0,1456,0,0,1456,0,0,2,0,2,1,2,7,1,1,3.0,2.0,2003.0,1.0,2,400,3.0,3.0,1,143,20,0,0,0,0,,,,0,5,2006,1,1,215000
853,75,6,53.0,7128,2,,1,1,1,1,1,7,3,3,1.0,6,7,5,1941,1950,2,2,9,9,4.0,0.0,3,2,2,3.0,3.0,4.0,4.0,364,6.0,0,554,918,2,2,1,1.0,918,728,0,1646,0,0,2,0,4,1,3,7,1,2,2.0,6.0,1941.0,3.0,1,240,3.0,3.0,1,0,0,0,0,126,0,,2.0,,0,8,2007,1,1,164000
854,80,6,,12095,2,,2,1,1,2,1,13,3,3,1.0,8,6,6,1964,1964,2,2,9,7,2.0,115.0,3,2,2,3.0,3.0,1.0,4.0,564,6.0,0,563,1127,2,3,1,1.0,1445,0,0,1445,0,0,1,1,3,1,3,7,1,1,4.0,2.0,1964.0,2.0,2,645,3.0,3.0,1,180,0,0,0,0,0,,2.0,,0,8,2009,1,1,158000
855,20,6,102.0,17920,2,,1,1,1,1,1,20,3,3,1.0,1,5,4,1955,1974,4,2,16,11,4.0,0.0,3,3,2,3.0,3.0,3.0,2.0,306,4.0,1085,372,1763,2,3,1,1.0,1779,0,0,1779,1,0,1,1,3,1,3,6,1,1,2.0,2.0,1955.0,3.0,2,454,3.0,3.0,1,0,418,0,0,312,0,,,,0,7,2006,1,2,170000
856,20,6,,6897,2,,2,1,1,2,1,20,3,3,1.0,1,5,8,1962,2010,2,2,7,7,4.0,0.0,3,2,2,3.0,3.0,4.0,2.0,659,6.0,0,381,1040,2,1,1,1.0,1040,0,0,1040,1,0,1,1,3,1,3,6,1,0,,6.0,1962.0,3.0,1,260,3.0,3.0,1,0,104,0,0,0,0,,,,0,4,2010,1,1,127000
857,80,6,,10970,2,,2,4,1,1,2,6,3,3,1.0,8,6,6,1978,1978,2,2,11,7,4.0,0.0,3,3,2,2.0,2.0,1.0,1.0,505,5.0,435,0,940,2,3,1,1.0,1026,0,0,1026,1,0,1,0,3,1,3,5,1,0,,6.0,1981.0,3.0,2,576,3.0,4.0,1,0,0,34,0,0,0,,2.0,,0,10,2008,1,1,147000
858,60,6,65.0,8125,2,,1,1,1,1,1,9,3,3,1.0,4,6,5,1994,1995,2,2,7,7,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0,6.0,0,702,702,2,2,1,1.0,702,779,0,1481,0,0,2,1,3,1,3,6,1,1,3.0,2.0,1994.0,1.0,2,343,3.0,3.0,1,0,36,0,0,0,0,,,,0,3,2009,1,1,174000
859,20,6,80.0,10400,2,,1,1,1,1,1,17,3,3,1.0,1,7,5,1976,1976,2,2,7,7,2.0,189.0,3,3,2,2.0,3.0,4.0,6.0,0,6.0,0,1090,1090,2,3,1,1.0,1370,0,0,1370,0,0,2,0,3,1,3,6,1,1,3.0,2.0,1976.0,2.0,2,479,3.0,3.0,1,0,0,0,0,0,0,,2.0,,0,6,2009,1,5,152000
860,60,6,,11029,2,,2,1,1,2,1,17,7,3,1.0,4,6,7,1968,1984,2,2,7,7,2.0,220.0,3,3,2,3.0,3.0,3.0,3.0,619,6.0,0,435,1054,2,3,1,1.0,1512,1142,0,2654,1,0,2,1,4,1,2,9,1,1,2.0,2.0,1968.0,3.0,2,619,3.0,3.0,1,0,65,0,0,222,0,,,,0,8,2006,1,1,250000
861,50,6,55.0,7642,2,,1,1,1,2,1,7,3,3,1.0,2,7,8,1918,1998,2,2,16,16,4.0,0.0,2,3,1,3.0,3.0,4.0,6.0,0,6.0,0,912,912,2,2,1,1.0,912,514,0,1426,0,0,1,1,3,1,2,7,1,1,2.0,6.0,1925.0,3.0,1,216,3.0,3.0,1,0,240,0,0,0,0,,1.0,,0,6,2007,1,1,189950
862,190,6,75.0,11625,2,,1,1,1,1,1,20,3,3,2.0,1,5,4,1965,1965,4,2,11,7,4.0,0.0,3,3,3,3.0,3.0,3.0,3.0,841,6.0,0,198,1039,2,1,1,1.0,1039,0,0,1039,1,0,1,1,3,1,3,6,1,0,,2.0,1965.0,3.0,2,504,3.0,3.0,1,0,0,0,0,0,0,,,,0,4,2010,1,1,131500
863,20,6,81.0,9672,2,,1,1,1,2,1,21,3,3,1.0,1,6,5,1984,1985,4,2,7,11,4.0,0.0,3,3,3,2.0,3.0,4.0,1.0,338,6.0,0,702,1040,2,3,1,1.0,1097,0,0,1097,0,0,2,0,3,1,3,6,1,0,,2.0,1986.0,3.0,2,480,3.0,3.0,1,0,0,0,0,0,0,,1.0,,0,5,2010,1,1,152000
864,20,6,70.0,7931,2,,1,1,1,1,1,13,3,3,1.0,1,5,5,1959,1959,4,2,4,11,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,1148,6.0,0,0,1148,2,3,1,1.0,1148,0,0,1148,1,0,1,0,3,1,3,6,1,0,,2.0,1959.0,3.0,1,672,3.0,3.0,1,0,0,0,0,0,0,,1.0,,0,7,2009,1,1,132500
865,20,3,72.0,8640,2,,1,1,1,1,1,22,3,3,1.0,1,7,5,2007,2008,2,2,15,15,4.0,0.0,2,3,3,1.0,3.0,4.0,6.0,0,6.0,0,1372,1372,2,1,1,1.0,1372,0,0,1372,0,0,2,0,3,1,2,6,1,0,,2.0,2008.0,1.0,2,529,3.0,3.0,1,0,140,0,0,0,0,,,,0,5,2008,4,6,250580
866,20,6,,8750,2,,2,1,1,1,1,13,3,3,1.0,1,5,6,1970,1970,2,2,9,9,2.0,76.0,3,3,2,3.0,3.0,4.0,3.0,828,6.0,0,174,1002,2,3,1,1.0,1002,0,0,1002,1,0,1,0,3,1,3,5,1,0,,6.0,1973.0,3.0,2,902,3.0,3.0,1,0,0,0,0,0,0,,2.0,,0,8,2009,1,1,148500
867,20,6,67.0,10656,2,,2,3,1,1,1,24,3,3,1.0,1,8,5,2006,2007,2,2,15,15,5.0,274.0,2,3,3,2.0,3.0,2.0,6.0,0,6.0,0,1638,1638,2,1,1,1.0,1646,0,0,1646,0,0,2,0,3,1,2,6,1,1,2.0,2.0,2007.0,2.0,3,870,3.0,3.0,1,192,80,0,0,0,0,,,,0,11,2007,4,6,248900
868,20,6,85.0,6970,2,,1,1,1,2,1,20,2,3,1.0,1,4,5,1961,1961,2,2,15,15,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,932,6.0,0,108,1040,2,3,1,1.0,1120,0,0,1120,1,0,1,1,3,1,4,5,1,0,,2.0,1961.0,2.0,2,544,3.0,3.0,1,168,0,0,0,0,0,,,4.0,400,5,2007,1,1,129000
869,60,6,,14762,2,,3,1,1,2,1,9,2,3,1.0,4,5,6,1948,1950,2,2,11,11,4.0,0.0,3,3,4,,,,,0,,0,0,0,2,2,1,1.0,1547,720,53,2320,0,0,2,0,2,1,3,7,1,1,3.0,2.0,1979.0,3.0,2,672,3.0,3.0,2,120,144,0,0,0,0,,,,0,5,2006,1,1,169000
870,60,6,80.0,9938,2,,1,1,1,1,1,21,3,3,1.0,4,7,5,1993,1994,2,2,9,9,2.0,246.0,2,3,3,2.0,3.0,4.0,1.0,750,6.0,0,300,1050,2,1,1,1.0,1062,887,0,1949,1,0,2,1,3,1,2,8,1,1,3.0,2.0,1993.0,1.0,2,574,3.0,3.0,1,156,90,0,0,0,0,,1.0,,0,6,2010,1,1,236000
871,20,6,60.0,6600,2,,1,1,1,1,1,13,6,3,1.0,1,5,5,1962,1962,4,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0,6.0,0,894,894,2,2,0,1.0,894,0,0,894,0,0,1,0,2,1,3,5,1,0,,6.0,1962.0,3.0,1,308,3.0,3.0,1,0,0,0,0,0,0,,,,0,8,2009,1,1,109500
872,60,6,70.0,8750,2,,1,1,1,1,1,6,3,3,1.0,4,6,5,1998,1998,2,2,15,15,2.0,116.0,3,3,3,2.0,3.0,4.0,1.0,505,6.0,0,299,804,2,1,1,1.0,804,878,0,1682,0,0,2,1,3,1,2,7,1,0,,2.0,1998.0,2.0,2,523,3.0,3.0,1,0,77,0,0,0,0,,,,0,6,2010,1,1,200500
873,20,6,74.0,8892,2,,1,1,1,2,1,13,3,3,1.0,1,5,7,1953,1996,2,2,17,17,4.0,0.0,2,3,5,3.0,3.0,2.0,6.0,0,6.0,0,105,105,2,2,1,1.0,910,0,0,910,0,0,1,0,3,1,2,5,1,0,,2.0,1953.0,3.0,2,414,3.0,3.0,1,196,0,150,0,0,0,,3.0,,0,10,2008,1,1,116000
874,40,6,60.0,12144,2,,1,1,1,1,1,13,3,3,1.0,1,5,7,1949,1950,2,2,7,7,4.0,0.0,2,3,2,3.0,3.0,4.0,4.0,375,6.0,0,457,832,2,2,1,1.0,1036,0,232,1268,0,0,1,0,3,1,3,6,1,1,2.0,2.0,1949.0,3.0,1,288,3.0,3.0,1,0,28,0,0,0,0,,,3.0,0,9,2009,1,1,133000
875,50,8,52.0,5720,2,,1,1,1,1,1,18,1,3,1.0,2,5,6,1941,1950,2,2,16,16,4.0,0.0,3,3,2,3.0,3.0,4.0,6.0,0,6.0,0,676,676,2,1,1,1.0,676,455,0,1131,0,0,1,1,3,1,3,5,1,0,,6.0,1941.0,3.0,1,200,3.0,3.0,1,26,0,0,0,0,0,,,,0,8,2009,1,2,66500
876,60,3,75.0,9000,2,,1,1,1,1,1,22,3,3,1.0,4,8,5,2007,2007,2,2,6,6,4.0,0.0,2,3,3,2.0,3.0,2.0,1.0,64,6.0,0,1120,1184,2,1,1,1.0,1184,1426,0,2610,0,0,2,1,4,1,1,11,1,1,2.0,4.0,2007.0,1.0,2,550,3.0,3.0,1,208,364,0,0,0,0,,,,0,8,2007,4,6,303477
877,20,6,94.0,25286,2,,1,3,1,1,2,12,3,3,1.0,1,4,5,1963,1963,2,2,7,11,4.0,0.0,3,3,3,3.0,3.0,1.0,2.0,633,6.0,0,431,1064,2,2,1,1.0,1040,0,0,1040,1,0,1,0,3,1,3,5,1,0,,2.0,1963.0,3.0,2,648,3.0,3.0,1,0,0,0,0,0,0,,,,0,1,2007,1,1,132250
878,60,6,74.0,8834,2,,1,1,1,1,1,16,3,3,1.0,4,9,5,2004,2005,4,2,15,15,5.0,216.0,2,3,3,1.0,3.0,4.0,1.0,1170,6.0,0,292,1462,2,1,1,1.0,1462,762,0,2224,1,0,2,1,4,1,1,10,1,1,2.0,2.0,2004.0,1.0,3,738,3.0,3.0,1,184,0,0,0,0,0,,,,0,6,2009,1,1,350000
879,85,6,88.0,11782,2,,2,1,1,1,1,20,3,3,1.0,7,5,7,1961,1995,2,2,7,7,4.0,0.0,3,3,2,3.0,3.0,2.0,2.0,899,6.0,0,210,1109,2,3,1,1.0,1155,0,0,1155,1,0,1,0,3,1,2,6,3,0,,6.0,1987.0,3.0,2,576,3.0,3.0,1,192,0,0,0,0,0,,2.0,4.0,400,6,2010,1,1,148000
880,20,6,,7000,2,,2,1,1,3,1,6,3,3,1.0,1,5,8,1978,2005,2,2,15,15,2.0,90.0,2,2,2,3.0,3.0,4.0,2.0,646,6.0,0,218,864,2,1,1,1.0,864,0,0,864,1,0,1,0,3,1,3,6,1,0,,2.0,1978.0,3.0,1,336,3.0,3.0,1,0,0,0,0,0,0,,3.0,,0,7,2009,1,1,136500
881,20,6,60.0,7024,2,,1,1,1,1,1,8,3,3,1.0,1,5,5,2005,2006,2,2,15,15,4.0,0.0,3,3,3,1.0,2.0,4.0,2.0,980,6.0,0,110,1090,2,2,1,1.0,1090,0,0,1090,1,0,1,1,2,1,3,5,1,0,,2.0,2005.0,1.0,2,450,3.0,3.0,1,0,49,0,0,0,0,,,,0,6,2007,1,1,157000
882,50,6,44.0,13758,2,,2,1,1,3,1,24,3,3,1.0,2,7,5,1990,1991,2,2,7,7,2.0,117.0,2,2,2,2.0,3.0,3.0,5.0,902,6.0,0,254,1156,2,1,1,1.0,1187,530,0,1717,0,0,2,1,3,1,2,7,1,1,3.0,2.0,1990.0,2.0,2,400,3.0,3.0,1,168,36,0,0,0,0,,,,0,4,2007,1,1,187500
883,60,6,,9636,2,,2,1,1,2,1,9,3,3,1.0,4,6,5,1992,1993,2,2,15,15,4.0,0.0,3,3,3,2.0,3.0,4.0,6.0,0,6.0,0,808,808,2,2,1,1.0,808,785,0,1593,0,0,2,1,3,1,3,7,1,1,3.0,4.0,1993.0,2.0,2,389,3.0,3.0,1,342,40,0,0,0,0,,2.0,,0,12,2009,1,1,178000
884,75,6,60.0,6204,2,,1,2,1,1,1,19,3,3,1.0,5,4,5,1912,1950,2,2,16,16,4.0,0.0,2,3,3,3.0,4.0,4.0,6.0,0,6.0,0,795,795,2,3,0,1.0,954,795,481,2230,1,0,1,0,5,1,3,10,1,0,,6.0,1997.0,3.0,1,440,3.0,2.0,1,0,188,0,0,0,0,,,,0,3,2006,1,1,118500
885,20,6,65.0,7150,2,,1,1,1,1,1,13,3,3,1.0,1,5,5,1967,1967,2,2,7,7,2.0,60.0,3,3,2,3.0,3.0,4.0,3.0,432,6.0,0,460,892,2,3,1,1.0,892,0,0,892,0,0,1,0,3,1,3,5,1,0,,2.0,1967.0,2.0,1,288,3.0,3.0,1,0,0,0,0,0,0,,3.0,,0,7,2009,1,1,100000
886,120,3,50.0,5119,2,,2,1,1,3,1,22,3,3,4.0,1,9,5,1999,2000,2,2,9,9,2.0,60.0,2,3,3,1.0,3.0,2.0,1.0,1238,6.0,0,460,1698,2,1,1,1.0,1709,0,0,1709,1,0,2,0,2,1,2,5,1,1,3.0,2.0,1999.0,1.0,2,506,3.0,3.0,1,97,65,0,0,0,0,,,,0,1,2008,2,2,328900
887,90,6,70.0,8393,2,,1,1,1,2,1,13,3,3,3.0,1,5,5,1959,2005,2,2,9,9,2.0,122.0,3,3,2,3.0,3.0,4.0,5.0,528,6.0,0,1098,1626,2,1,1,1.0,1712,0,0,1712,0,0,2,0,4,2,3,8,1,0,,2.0,2005.0,1.0,2,588,3.0,3.0,1,272,54,0,0,0,0,,,,0,6,2006,1,5,145000
888,50,6,59.0,16466,2,,2,1,1,1,1,8,3,3,1.0,2,5,7,1955,1955,2,2,9,9,4.0,0.0,3,2,3,3.0,3.0,4.0,6.0,0,6.0,0,816,816,2,3,1,1.0,872,521,0,1393,0,0,1,1,3,1,3,8,1,0,,2.0,1955.0,3.0,1,300,3.0,3.0,1,121,0,0,0,265,0,,,,0,4,2008,1,1,135500
889,20,6,95.0,15865,2,,2,1,1,1,2,13,3,3,1.0,1,8,6,1970,1970,1,6,16,16,4.0,0.0,2,2,3,3.0,2.0,1.0,2.0,351,4.0,823,1043,2217,2,1,1,1.0,2217,0,0,2217,1,0,2,0,4,1,2,8,1,1,3.0,2.0,1970.0,3.0,2,621,3.0,3.0,1,81,207,0,0,224,0,,,,0,10,2007,1,1,268000
890,20,6,128.0,12160,2,,1,1,1,1,1,13,2,3,1.0,1,6,4,1953,1953,4,2,16,16,2.0,90.0,3,3,2,3.0,3.0,4.0,3.0,1024,6.0,0,481,1505,2,1,1,1.0,1505,0,0,1505,1,0,1,0,2,1,3,6,1,1,3.0,2.0,1953.0,2.0,2,505,3.0,3.0,1,0,0,0,162,0,0,,,,0,2,2009,1,1,149500
891,50,6,60.0,8064,2,,1,1,1,2,1,13,1,3,1.0,2,5,7,1949,2006,2,2,9,9,4.0,0.0,3,2,2,3.0,3.0,3.0,6.0,0,6.0,0,672,672,2,1,1,1.0,672,252,0,924,0,0,1,0,3,1,3,6,1,1,5.0,6.0,2003.0,3.0,2,576,3.0,3.0,1,0,0,0,0,0,0,,2.0,4.0,2000,7,2007,1,1,122900
892,60,6,70.0,11184,2,,1,1,1,1,1,20,3,3,1.0,4,6,5,1978,1978,4,2,7,7,2.0,92.0,3,3,2,3.0,3.0,4.0,5.0,226,4.0,500,192,918,2,2,1,1.0,918,765,0,1683,0,0,2,1,3,1,3,7,1,1,3.0,2.0,1978.0,2.0,2,440,3.0,3.0,1,243,0,0,0,0,0,,,,0,7,2009,1,1,172500
893,20,6,70.0,8414,2,,1,1,1,1,1,20,3,3,1.0,1,6,8,1963,2003,4,2,7,7,4.0,0.0,3,3,2,3.0,3.0,4.0,1.0,663,6.0,0,396,1059,2,3,1,1.0,1068,0,0,1068,0,1,1,0,3,1,3,6,1,0,,2.0,1963.0,2.0,1,264,3.0,3.0,1,192,0,0,0,0,0,,2.0,,0,2,2006,1,1,154500
894,20,6,,13284,2,,1,1,1,1,1,20,6,3,1.0,1,5,5,1954,1954,2,2,16,11,4.0,0.0,3,3,3,2.0,3.0,3.0,3.0,1064,6.0,0,319,1383,2,3,1,1.0,1383,0,0,1383,1,0,1,0,3,1,3,6,1,1,2.0,2.0,1954.0,3.0,1,354,3.0,3.0,1,511,116,0,0,0,0,,1.0,,0,6,2008,1,1,165000
895,90,6,64.0,7018,2,,1,2,1,1,1,21,3,3,3.0,1,5,5,1979,1979,2,2,11,11,4.0,0.0,3,3,4,,,,,0,,0,0,0,2,3,1,1.0,1535,0,0,1535,0,0,2,0,4,2,3,8,1,0,,2.0,1979.0,3.0,2,400,3.0,3.0,1,0,0,0,0,0,0,,,,0,6,2009,1,4,118858
896,60,6,71.0,7056,2,,1,1,1,1,1,13,3,3,1.0,4,6,5,1963,1963,4,2,7,7,2.0,415.0,3,3,2,3.0,3.0,4.0,3.0,400,6.0,0,380,780,2,3,1,1.0,983,813,0,1796,1,0,1,1,4,1,3,8,1,1,3.0,2.0,1963.0,2.0,2,483,3.0,3.0,1,0,50,0,0,0,0,,,,0,10,2008,1,1,140000
897,30,8,50.0,8765,2,1.0,1,1,1,1,1,10,3,3,1.0,1,4,6,1936,1950,2,2,16,16,4.0,0.0,3,3,1,3.0,3.0,4.0,2.0,285,6.0,0,666,951,2,1,0,1.0,951,0,0,951,0,0,1,0,2,1,3,6,1,0,,6.0,1936.0,3.0,1,327,3.0,3.0,1,0,28,0,0,0,0,,,,0,4,2006,1,2,106500
898,90,6,64.0,7018,2,,1,1,1,1,1,21,2,3,3.0,4,5,5,1979,1979,2,2,11,11,4.0,0.0,3,3,4,,,,,0,,0,0,0,2,3,1,1.0,1120,1120,0,2240,0,0,2,0,6,2,3,12,1,0,,6.0,1979.0,3.0,2,528,3.0,3.0,1,154,0,0,0,0,0,,,,0,6,2009,1,4,142953
899,20,6,100.0,12919,2,,2,1,1,1,1,16,3,3,1.0,1,9,5,2009,2010,4,2,15,15,5.0,760.0,1,3,3,1.0,3.0,1.0,1.0,2188,6.0,0,142,2330,2,1,1,1.0,2364,0,0,2364,1,0,2,1,2,1,1,11,1,2,2.0,2.0,2009.0,1.0,3,820,3.0,3.0,1,0,67,0,0,0,0,,,,0,3,2010,4,6,611657
900,20,6,65.0,6993,2,,1,1,1,1,1,20,2,3,1.0,1,5,7,1961,1994,2,2,7,11,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,465,6.0,0,447,912,2,3,1,1.0,1236,0,0,1236,0,0,1,0,3,1,3,6,1,1,3.0,2.0,1961.0,3.0,1,288,3.0,3.0,1,0,0,0,0,0,0,,,,0,6,2006,1,1,135000
901,20,6,,7340,2,,2,1,1,1,1,13,3,3,1.0,1,4,6,1971,1971,2,2,7,7,4.0,0.0,3,3,2,3.0,3.0,4.0,2.0,322,6.0,0,536,858,2,3,1,1.0,858,0,0,858,0,0,1,0,2,1,3,4,1,0,,6.0,1979.0,3.0,1,684,3.0,3.0,1,0,0,0,0,0,0,,,,0,6,2007,1,1,110000
902,20,6,64.0,8712,2,,2,1,1,1,1,13,3,3,1.0,1,5,7,1957,2000,4,2,9,9,4.0,0.0,3,2,2,3.0,3.0,3.0,3.0,860,6.0,0,132,992,2,3,1,1.0,1306,0,0,1306,1,0,1,0,2,1,3,5,1,0,,6.0,1968.0,3.0,1,756,3.0,3.0,1,0,0,0,0,0,0,,,,0,5,2009,1,1,153000
903,60,6,63.0,7875,2,,1,1,1,1,1,9,3,3,1.0,4,7,5,2003,2003,2,2,15,15,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,783,783,2,1,1,1.0,807,702,0,1509,0,0,2,1,3,1,2,8,1,1,2.0,2.0,2003.0,1.0,2,393,3.0,3.0,1,0,75,0,0,0,0,,,,0,7,2006,1,1,180000
904,20,6,50.0,14859,2,,2,3,1,3,1,9,3,3,1.0,1,7,5,2006,2006,4,2,15,15,2.0,27.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,1670,1670,2,1,1,1.0,1670,0,0,1670,0,0,2,0,3,1,2,7,1,1,2.0,2.0,2006.0,2.0,3,690,3.0,3.0,1,144,60,0,0,0,0,,,,0,8,2006,4,6,240000
905,20,6,,6173,2,,2,1,1,1,1,20,3,3,1.0,1,5,6,1967,1967,2,2,7,16,2.0,75.0,3,3,2,3.0,3.0,4.0,1.0,599,6.0,0,277,876,2,3,1,1.0,902,0,0,902,0,0,1,0,3,1,3,6,1,0,,2.0,1967.0,3.0,1,288,3.0,3.0,1,0,0,0,0,0,0,,2.0,,0,8,2007,1,1,125500
906,20,6,80.0,9920,2,,1,1,1,1,1,13,3,3,1.0,1,5,5,1954,1954,2,2,7,7,5.0,110.0,3,3,2,3.0,3.0,4.0,4.0,354,5.0,290,412,1056,2,3,1,1.0,1063,0,0,1063,1,0,1,0,3,1,3,6,1,0,,2.0,1954.0,2.0,1,280,3.0,3.0,1,0,0,164,0,0,0,,2.0,,0,2,2010,1,1,128000
907,20,6,116.0,13501,2,,2,1,1,2,1,22,3,3,1.0,1,8,5,2006,2006,2,2,15,15,5.0,208.0,2,3,3,2.0,3.0,4.0,1.0,63,6.0,0,1560,1623,2,1,1,1.0,1636,0,0,1636,1,0,2,0,3,1,2,8,1,1,2.0,2.0,2006.0,2.0,3,865,3.0,3.0,1,0,60,0,0,0,0,,,,0,6,2007,1,1,255000
908,50,6,86.0,11500,2,,2,1,1,1,1,7,3,3,1.0,2,7,7,1936,1987,2,2,4,4,4.0,0.0,2,3,2,2.0,3.0,4.0,4.0,223,6.0,0,794,1017,2,2,1,1.0,1020,1037,0,2057,0,0,1,1,3,1,2,6,1,1,2.0,2.0,1936.0,1.0,1,180,4.0,3.0,1,0,0,0,0,322,0,,,,0,6,2006,1,1,250000
909,20,6,,8885,2,,2,4,1,1,2,12,3,3,1.0,1,5,5,1983,1983,2,2,7,7,4.0,0.0,3,3,2,2.0,3.0,2.0,3.0,301,2.0,324,239,864,2,3,1,1.0,902,0,0,902,1,0,1,0,2,1,3,5,1,0,,2.0,1983.0,3.0,2,484,3.0,3.0,1,164,0,0,0,0,0,,2.0,,0,6,2006,1,1,131000
910,60,6,149.0,12589,2,,3,1,1,1,1,9,3,3,1.0,4,6,5,2005,2005,2,2,15,15,4.0,0.0,2,3,3,2.0,3.0,4.0,6.0,0,6.0,0,742,742,2,1,1,1.0,742,742,0,1484,0,0,2,1,3,1,2,8,1,1,2.0,2.0,2005.0,1.0,2,390,3.0,3.0,1,36,24,0,0,0,0,,,,0,6,2009,1,1,174000
911,90,6,80.0,11600,2,,1,1,1,2,1,13,2,3,3.0,4,5,5,1960,1960,2,2,9,9,2.0,361.0,3,3,2,3.0,3.0,4.0,4.0,443,6.0,0,662,1105,2,3,1,2.0,1105,1169,0,2274,0,0,2,0,5,2,3,12,1,0,,6.0,1960.0,3.0,2,480,3.0,3.0,1,0,0,0,0,0,0,,,,0,1,2010,1,1,154300
912,20,6,,9286,2,,2,1,1,3,2,6,3,3,1.0,1,5,7,1977,1989,2,2,7,11,4.0,0.0,3,3,2,2.0,2.0,2.0,2.0,196,6.0,0,1072,1268,2,3,1,1.0,1268,0,0,1268,0,0,1,1,3,1,2,5,1,0,,6.0,1978.0,3.0,1,252,3.0,3.0,1,173,0,0,0,0,0,,,,0,10,2009,1,1,143500
913,30,8,51.0,6120,2,,1,1,1,1,1,4,3,3,1.0,1,5,7,1925,1950,2,2,9,9,4.0,0.0,3,3,1,3.0,3.0,4.0,4.0,489,6.0,0,279,768,2,3,0,1.0,1015,0,0,1015,0,0,1,0,3,1,3,6,2,0,,6.0,1925.0,3.0,1,450,3.0,3.0,1,0,0,112,0,120,0,,2.0,4.0,620,7,2006,1,2,88000
914,90,5,82.0,6270,2,,1,3,1,1,1,7,3,3,3.0,4,5,6,1949,1950,2,2,9,9,4.0,0.0,3,3,2,3.0,3.0,4.0,3.0,284,6.0,0,717,1001,2,3,0,2.0,1001,1001,0,2002,0,0,2,0,4,2,3,8,1,0,,1.0,1949.0,3.0,3,871,3.0,3.0,1,0,0,0,0,0,0,,,,0,8,2007,1,1,145000
915,160,3,30.0,3000,2,2.0,1,1,1,1,1,22,3,3,4.0,4,6,5,2009,2009,2,2,15,15,5.0,76.0,2,3,3,2.0,3.0,2.0,1.0,294,6.0,0,318,612,2,1,1,1.0,612,612,0,1224,0,0,2,1,2,1,2,4,1,0,,6.0,2009.0,2.0,2,528,3.0,3.0,1,0,234,0,0,0,0,,,,0,6,2009,4,6,173733
